Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Hardware material (product.metafields.shopify.hardware-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
es-lotus-simple,ES LOTUS SIMPLE,"<p><strong>Product Name:</strong><span> </span>ES LOTUS SIMPLE</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear stud,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,ES-JB9415,0.0,,0,deny,manual,250000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/es-lotus-simple.jpg?v=1740834567,1,"",false,,,,,,,,,,,,,,,,adults,,silver,drop,,silver,fine-jewelry,,,,female,,,,,,,,kg,,,active
ec-flying-women,EC FLYING WOMEN,"<p><strong>Product Name:</strong><span> </span>EC FLYING WOMEN</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,EC-MI002 OX,0.0,,0,deny,manual,450000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-flying-women.jpg?v=1740834568,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ec-v-line-gp,EC V LINE GP,"<p><strong>Product Name:</strong><span> </span>EC V LINE GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,Gold plate silver earring,true,Title,Default Title,,,,,,,,EC-JB8023 GP,0.0,,0,deny,manual,250000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-v-line-gp.jpg?v=1740834569,1,"",false,,,,,,,,,,,,,,,,adults,,gold,drop,,silver,fine-jewelry,,,,female,,,,,,,,kg,,,active
ec-heart-line,EC HEART LINE,"<p><strong>Product Name:</strong><span> </span>EC HEART LINE</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,EC-JB8023,0.0,,0,deny,manual,250000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-heart-line.jpg?v=1740834570,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ec-flat-cuff-middle-line-gp,EC FLAT CUFF MIDDLE LINE GP,"<p><strong>Product Name:</strong><span> </span>EC FLAT CUFF MIDDLE LINE GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,Gold plate silver earring,true,Title,Default Title,,,,,,,,TFEC-JB6178 GP,0.0,,0,deny,manual,220000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-flat-cuff-middle-line-gp.jpg?v=1740834570,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ec-flat-cuff-middle-line,EC FLAT CUFF MIDDLE LINE,"<p><strong>Product Name:</strong><span> </span>EC FLAT CUFF MIDDLE LINE</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,EC-JB6178,0.0,,0,deny,manual,200000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-flat-cuff-middle-line.jpg?v=1740834571,1,"",false,,,,,,,,,,,,,,,,adults,,silver,ear-cuff,,silver,fine-jewelry,,,,female,,,,,,,,kg,,,active
ec-double-line-thin-x,EC DOUBLE LINE THIN X,"<p><strong>Product Name:</strong><span> </span>EC DOUBLE LINE THIN X</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFEC-APS3588,0.0,,0,deny,manual,250000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-double-line-thin-x.jpg?v=1740834572,1,"",false,,,,,,,,,,,,,,,,adults,,silver,drop,,silver,fine-jewelry,,,,female,,,,,,,,kg,,,active
tfrg-jb15000,TFRG-JB15000,"<p><strong>Product Name:</strong><span> </span>TFRG-JB15000</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,Silver ring,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFRG-JB15000,0.0,,0,deny,manual,600000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/RG-JB15000-41389.jpg?v=1740834573,1,"",false,,,,,,,,,,,,,,,,adults,,silver,,,silver,fine-jewelry,,solitaire,size-5; size-6; size-7; size-8; size-9; size-10,unisex,,,,,,,,kg,,,active
p-cross-3d-1,P CROSS 3D,"<p><strong>Product Name:</strong><span> </span>P CROSS 3D</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver Pendant,Gold plate silver pendant,true,Title,Default Title,,,,,,,,PD-JB12050,0.0,,0,deny,manual,290000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/p-cross-3d.jpg?v=1740834573,1,"",false,,,,,,,,,,,,,,,,adults,,silver,,,silver,fine-jewelry,pendant,,,unisex,,,,,,,,kg,,,active
p-cross-3d-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/p-cross-3d_9ebefc55-866e-4cbc-99b4-e766774be5c8.jpg?v=1740834574,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-cross-jesus-gp,P CROSS JESUS GP,"<p><strong>Product Name:</strong><span> </span>P CROSS JESUS GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Home & Garden > Lighting > Track Lighting > Track Lighting Accessories > Pendants,Silver Pendant,Gold plate silver pendant,true,Title,Default Title,,,,,,,,PD-JB10947 GP,0.0,,0,deny,manual,390000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/p-cross-jesus-gp.jpg?v=1740834574,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
p-moon-multi-star,P MOON MULTI STAR,"<p><strong>Product Name:</strong><span> R INDI GARNET</span></p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Home & Garden > Lighting > Track Lighting > Track Lighting Accessories > Pendants,Silver Pendant,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,PD-JB10123,0.0,,0,deny,manual,220000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/p-moon-multi-star.jpg?v=1740834575,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
p-cross,P CROSS,"<p><strong>Product Name:</strong><span> </span>P CROSS</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFPD-JB593,0.0,,0,deny,manual,290000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/p-cross.jpg?v=1740834576,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
p-cross-gp,P CROSS GP,"<p><strong>Product Name:</strong><span> P CROSS GP</span></p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,Gold plate silver pendant,true,Title,Default Title,,,,,,,,TFPD-JB592 GP,0.0,,0,deny,manual,320000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/p-cross-gp.jpg?v=1740834576,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
tfpd-jb592,TFPD-JB592,"<p><strong>Product Name:</strong><span> </span>TFPD-JB592</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFPD-JB592,0.0,,0,deny,manual,255000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/PD-JB592-1567.jpg?v=1740834577,1,"",false,,,,,,,,,,,,,,,,adults,,silver,,,silver,fine-jewelry,pendant,,,unisex,,,,,,,,kg,,,active
rg-swollen-band-gp,RG SWOLLEN BAND GP,"<p><strong>Product Name:</strong><span> </span>RG SWOLLEN BAND GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,Gold plate silver ring,Gold plate silver ring,true,Ring size,size-5,product.metafields.shopify.ring-size,,,,,,,,0.0,shopify,100,deny,manual,550000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/rg-swollen-band-gp.jpg?v=1740834578,1,"",false,,,,,,,,,,,,,,,,adults,,gold,,,silver,fine-jewelry,,band,size-5; size-6; size-7; size-8; size-9; size-10,unisex,,,,,,,,kg,,,active
rg-swollen-band-gp,,,,,,,,,size-6,,,,,,,,,0.0,shopify,100,deny,manual,550000,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rg-swollen-band-gp,,,,,,,,,size-7,,,,,,,,,0.0,shopify,100,deny,manual,550000,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rg-swollen-band-gp,,,,,,,,,size-8,,,,,,,,,0.0,shopify,100,deny,manual,550000,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rg-swollen-band-gp,,,,,,,,,size-9,,,,,,,,,0.0,shopify,100,deny,manual,550000,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rg-swollen-band-gp,,,,,,,,,size-10,,,,,,,,,0.0,shopify,100,deny,manual,550000,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
n-circle-eye-multi-color-gem-gp,N CIRCLE EYE MULTI COLOR GEM GP,"<p><strong>Product Name:</strong><span> </span>N CIRCLE EYE MULTI COLOR GEM GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> CZ</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,Gold plate silver necklace,true,Title,Default Title,,,,,,,,TFFORZ25-TOP-JB13789-GP-RBW1,0.0,,0,deny,manual,640000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-circle-eye-multi-color-gem-gp.jpg?v=1740834579,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-sun-ball,N SUN BALL,"<p><strong>Product Name:</strong><span> </span>N SUN BALL</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,FORZ25-TOP-JB13784,0.0,,0,deny,manual,450000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-sun-ball.jpg?v=1740834580,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-elephant,N ELEPHANT,"<p><strong>Product Name:</strong><span> </span>N ELEPHANT</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFFORZ25-TOP-JB10462,0.0,,0,deny,manual,400000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-elephant.jpg?v=1740834580,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-tree,N TREE,"<p><strong>Product Name:</strong><span> </span>N TREE</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFFORZ25-TOP-JB8954,0.0,,0,deny,manual,440000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-tree.jpg?v=1740834581,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-cat-gem,N CAT GEM,"<p><strong>Product Name:</strong><span> </span>N CAT GEM</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFFORZ25-TOP-JB8648,0.0,,0,deny,manual,360000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-cat-gem.jpg?v=1740834582,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-moon-gem,N MOON GEM,"<p><strong>Product Name:</strong><span> </span>N MOON GEM</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> CZ</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFFORZ25-TOP-JB6546,0.0,,0,deny,manual,400000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-moon-gem.jpg?v=1740834583,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-lucky-clover-4-leaf,N LUCKY CLOVER 4 LEAF,"<p><strong>Product Name: </strong>N LUCKY CLOVER 4 LEAF</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFFORZ25-TOP-JB6263,0.0,,0,deny,manual,300000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-lucky-clover-4-leaf.jpg?v=1740834583,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-v-gp,N V GP,"<p><strong>Product Name:</strong><span> </span>N V GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,Gold plate silver necklace,true,Title,Default Title,,,,,,,,TFFORZ25-NK-JB7261 GP,0.0,,-1,deny,manual,750000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-v-gp.jpg?v=1740834584,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-fish-tail-gp,N FISH TAIL GP,"<p><strong>Product Name:</strong><span> </span>N FISH TAIL GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,Gold plate silver necklace,true,Title,Default Title,,,,,,,,TFFORZ25-BH-JB13198 GP,0.0,,0,deny,manual,490000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-fish-tail-gp.jpg?v=1740834585,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-twist-double-circle-gem-gp,N TWIST DOUBLE CIRCLE GEM GP,"<p><strong>Product Name:</strong><span> </span>N TWIST DOUBLE CIRCLE GEM GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,Gold plate silver necklace,true,Title,Default Title,,,,,,,,TFFORZ25-BH-JB13076 GP,0.0,,0,deny,manual,610000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-twist-double-circle-gem-gp.jpg?v=1740834585,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
n-flower-opal-stone-gp,N FLOWER OPAL STONE GP,"<p><strong>Product Name:</strong><span> </span>N FLOWER OPAL STONE GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> Opal</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Necklaces,Silver necklace,Gold plate silver necklace,true,Title,Default Title,,,,,,,,TFFORZ25-45CM-TOP-JB18738-PL57 GP,0.0,,0,deny,manual,750000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/n-flower-opal-stone-gp.jpg?v=1740834586,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
